Chambre,Emplacement,RawScan,Nb caisse,Nb bocaux,RawScan-Mani p,Strain,Line,Date,NbSem,AgeAMS,Type,Bocaux,Milieu,Rang,XorEorRori ,Rang/Rang+,Type+Rang,nom_varietes,Batch#,BatchLines,Qualité CHF,Unnamed: 22,Unnamed: 23,Unnamed: 24,0,Unnamed: 26,Unnamed: 27,1,< alt+e
2,2A31,866120250915G+2 50 ,,4.0,866120250915G+2,BRAHY,2977.0,2025-09-15,0.0,< 1 sem.,G+2 ,4.0,G+,2.0,BoxE,2,BoxE2,BARHEE,BAHREE 108,2957-2986,,,,,,,,,
2,2A31,866120250915G+2 71 ,,4.0,866120250915G+2,BRAHY,2977.0,2025-09-15,0.0,< 1 sem.,G+2 ,4.0,G+,2.0,BoxE,2,BoxE2,BARHEE,BAHREE 108,2957-2986,,,,,,,,,
2,2A31,707220250915G+2 50 ,,4.0,707220250915G+2,BRAHY,2306.0,2025-09-15,0.0,< 1 sem.,G+2 ,4.0,G+,2.0,BoxE,2,BoxE2,BARHEE,BAHREE 91,2278-2307,,,,,,,,,
2,2A31,866120250908G+4 71 ,,2.0,866120250908G+4,BRAHY,2977.0,2025-09-08,1.0,1 sem.,G+4 ,2.0,G+,4.0,BoxE,4,BoxE4,BARHEE,BAHREE 108,2957-2986,,,,,,,,,
2,2A31,707220250825G+4 71 ,,2.0,707220250825G+4,BRAHY,2306.0,2025-08-25,3.0,3 sem.,G+4 ,2.0,G+,4.0,BoxE,4,BoxE4,BARHEE,BAHREE 91,2278-2307,,,,,,,,,
2,2A31,866120250826MG3 71 ,,2.0,866120250826MG3,BRAHY,2977.0,2025-08-26,3.0,3 sem.,MG3 ,2.0,MG,3.0,BoxE,3,BoxE3,BARHEE,BAHREE 108,2957-2986,,,,,,,,,
2,2A22,709220250909XM1254 ,13.0,,709220250909XM1,BRAHY,2311.0,2025-09-09,1.0,1 sem.,XM12,182.0,XM,12.0,X,12,X12,BARHEE,BAHREE 92,2308-2322,,,,,,,,,
2,2A22,866120250916XR5 71 ,,10.0,866120250916XR5,BRAHY,2977.0,2025-09-16,0.0,< 1 sem.,XR5 ,10.0,XR,5.0,E,5,E5,BARHEE,BAHREE 108,2957-2986,,,,,,,,,
2,2A22,866120250903MG1 71 ,,36.0,866120250903MG1,BRAHY,2977.0,2025-09-03,2.0,2 sem.,MG1 ,36.0,MG,1.0,BoxE,1,BoxE1,BARHEE,BAHREE 108,2957-2986,,,,,,,,,
2,2A21,709220250915E 1 18 ,1.0,3.0,709220250915E 1,BRAHY,2311.0,2025-09-15,0.0,< 1 sem.,E 1 ,17.0,E ,1.0,E,1,E1,BARHEE,BAHREE 92,2308-2322,,,,,,,,,
2,2A21,709220250916XM1318 ,3.0,6.0,709220250916XM1,BRAHY,2311.0,2025-09-16,0.0,< 1 sem.,XM13,48.0,XM,13.0,X,13+,X13+,BARHEE,BAHREE 92,2308-2322,,,,,,,,,
2,2A21,709220250916E+1318 ,2.0,5.0,709220250916E+1,BRAHY,2311.0,2025-09-16,0.0,< 1 sem.,E+13,33.0,E+,13.0,X,13+,X13+,BARHEE,BAHREE 92,2308-2322,,,,,,,,,
2,2B52,707220250917E+2071 ,12.0,,707220250917E+2,BRAHY,2306.0,2025-09-17,0.0,< 1 sem.,E+20,168.0,E+,20.0,X,13+,X13+,BARHEE,BAHREE 91,2278-2307,,,,,,,,,
2,2B51,707220250911E+1571 ,,6.0,707220250911E+1,BRAHY,2306.0,2025-09-11,1.0,1 sem.,E+15,6.0,E+,15.0,X,13+,X13+,BARHEE,BAHREE 91,2278-2307,,,,,,,,,
2,2B51,707220250828XM1615 ,1.0,2.0,707220250828XM1,BRAHY,2306.0,2025-08-28,3.0,3 sem.,XM16,16.0,XM,16.0,X,13+,X13+,BARHEE,BAHREE 91,2278-2307,,,,,,,,,
2,2B51,707220250904XM1718 ,2.0,,707220250904XM1,BRAHY,2306.0,2025-09-04,2.0,2 sem.,XM17,28.0,XM,17.0,X,13+,X13+,BARHEE,BAHREE 91,2278-2307,,,,,,,,,
2,2B51,707220250904XM1918 ,5.0,8.0,707220250904XM1,BRAHY,2306.0,2025-09-04,2.0,2 sem.,XM19,78.0,XM,19.0,X,13+,X13+,BARHEE,BAHREE 91,2278-2307,,,,,,,,,
2,2B41,707220250828XM1671 ,1.0,5.0,707220250828XM1,BRAHY,2306.0,2025-08-28,3.0,3 sem.,XM16,19.0,XM,16.0,X,13+,X13+,BARHEE,BAHREE 91,2278-2307,,,,,,,,,
2,2B41,709220250828XM1215 ,1.0,,709220250828XM1,BRAHY,2311.0,2025-08-28,3.0,3 sem.,XM12,14.0,XM,12.0,X,12,X12,BARHEE,BAHREE 92,2308-2322,,,,,,,,,
2,2B41,707220250829XM1754 ,21.0,,707220250829XM1,BRAHY,2306.0,2025-08-29,2.0,2 sem.,XM17,294.0,XM,17.0,X,13+,X13+,BARHEE,BAHREE 91,2278-2307,,,,,,,,,
2,2B42,866120250912E 7 81 ,,1.0,866120250912E 7,BRAHY,2977.0,2025-09-12,0.0,< 1 sem.,E 7 ,1.0,E ,7.0,E,7+,E7+,BARHEE,BAHREE 108,2957-2986,,,,,,,,,
2,2B42,707220250909XM1954 ,9.0,,707220250909XM1,BRAHY,2306.0,2025-09-09,1.0,1 sem.,XM19,126.0,XM,19.0,X,13+,X13+,BARHEE,BAHREE 91,2278-2307,,,,,,,,,
2,2B32,707220250911E+1854 ,9.0,,707220250911E+1,BRAHY,2306.0,2025-09-11,1.0,1 sem.,E+18,126.0,E+,18.0,X,13+,X13+,BARHEE,BAHREE 91,2278-2307,,,,,,,,,
2,2B32,707220250911E+1771 ,,3.0,707220250911E+1,BRAHY,2306.0,2025-09-11,1.0,1 sem.,E+17,3.0,E+,17.0,X,13+,X13+,BARHEE,BAHREE 91,2278-2307,,,,,,,,,
2,2B32,707220250916E+1915 ,6.0,,707220250916E+1,BRAHY,2306.0,2025-09-16,0.0,< 1 sem.,E+19,84.0,E+,19.0,X,13+,X13+,BARHEE,BAHREE 91,2278-2307,,,,,,,,,
2,2B32,709220250911XM1271 ,1.0,,709220250911XM1,BRAHY,2311.0,2025-09-11,1.0,1 sem.,XM12,14.0,XM,12.0,X,12,X12,BARHEE,BAHREE 92,2308-2322,,,,,,,,,
2,2B32,707220250911XM1871 ,,4.0,707220250911XM1,BRAHY,2306.0,2025-09-11,1.0,1 sem.,XM18,4.0,XM,18.0,X,13+,X13+,BARHEE,BAHREE 91,2278-2307,,,,,,,,,
2,2B32,707220250911XM1671 ,,3.0,707220250911XM1,BRAHY,2306.0,2025-09-11,1.0,1 sem.,XM16,3.0,XM,16.0,X,13+,X13+,BARHEE,BAHREE 91,2278-2307,,,,,,,,,
2,2B32,707220250911XM1771 ,1.0,,707220250911XM1,BRAHY,2306.0,2025-09-11,1.0,1 sem.,XM17,14.0,XM,17.0,X,13+,X13+,BARHEE,BAHREE 91,2278-2307,,,,,,,,,
2,2B31,707220250901XM1854 ,15.0,,707220250901XM1,BRAHY,2306.0,2025-09-01,2.0,2 sem.,XM18,210.0,XM,18.0,X,13+,X13+,BARHEE,BAHREE 91,2278-2307,,,,,,,,,
2,2B31,707220250903G 1671 ,1.0,,707220250903G 1,BRAHY,2306.0,2025-09-03,2.0,2 sem.,G 16,14.0,G ,16.0,X,13+,X13+,BARHEE,BAHREE 91,2278-2307,,,,,,,,,
2,2B21,709220250829E 2 71 ,,6.0,709220250829E 2,BRAHY,2311.0,2025-08-29,2.0,2 sem.,E 2 ,6.0,E ,2.0,E,2,E2,BARHEE,BAHREE 92,2308-2322,,,,,,,,,
2,2B21,707220250901E 2 71 ,,7.0,707220250901E 2,BRAHY,2306.0,2025-09-01,2.0,2 sem.,E 2 ,7.0,E ,2.0,E,2,E2,BARHEE,BAHREE 91,2278-2307,,,,,,,,,
2,2B21,866120250829E 2 71 ,,5.0,866120250829E 2,BRAHY,2977.0,2025-08-29,2.0,2 sem.,E 2 ,5.0,E ,2.0,E,2,E2,BARHEE,BAHREE 108,2957-2986,,,,,,,,,
2,2B21,707220250910E 2 71 ,,8.0,707220250910E 2,BRAHY,2306.0,2025-09-10,1.0,1 sem.,E 2 ,8.0,E ,2.0,E,2,E2,BARHEE,BAHREE 91,2278-2307,,,,,,,,,
2,2B22,707220250903XM1815 ,32.0,,707220250903XM1,BRAHY,2306.0,2025-09-03,2.0,2 sem.,XM18,448.0,XM,18.0,X,13+,X13+,BARHEE,BAHREE 91,2278-2307,,,,,,,,,
2,2A11,866120250908XR5 71 ,,2.0,866120250908XR5,BRAHY,2977.0,2025-09-08,1.0,1 sem.,XR5 ,2.0,XR,5.0,E,5,E5,BARHEE,BAHREE 108,2957-2986,,,,,,,,,
2,2A11,707220250909E 1 87 ,9.0,,707220250909E 1,BRAHY,2306.0,2025-09-09,1.0,1 sem.,E 1 ,126.0,E ,1.0,E,1,E1,BARHEE,BAHREE 91,2278-2307,,,,,,,,,
2,2A11,707220250911E 1 50 ,4.0,8.0,707220250911E 1,BRAHY,2306.0,2025-09-11,1.0,1 sem.,E 1 ,64.0,E ,1.0,E,1,E1,BARHEE,BAHREE 91,2278-2307,,,,,,,,,
2,2A11,866120250829E 6 71 ,,6.0,866120250829E 6,BRAHY,2977.0,2025-08-29,2.0,2 sem.,E 6 ,6.0,E ,6.0,E,6,E6,BARHEE,BAHREE 108,2957-2986,,,,,,,,,
2,2A11,709220250912E 1 71 ,9.0,2.0,709220250912E 1,BRAHY,2311.0,2025-09-12,0.0,< 1 sem.,E 1 ,128.0,E ,1.0,E,1,E1,BARHEE,BAHREE 92,2308-2322,,,,,,,,,
2,2A12,707220250911XM1950 ,4.0,,707220250911XM1,BRAHY,2306.0,2025-09-11,1.0,1 sem.,XM19,56.0,XM,19.0,X,13+,X13+,BARHEE,BAHREE 91,2278-2307,,,,,,,,,
2,2A12,709220250911E+1318 ,12.0,1.0,709220250911E+1,BRAHY,2311.0,2025-09-11,1.0,1 sem.,E+13,169.0,E+,13.0,X,13+,X13+,BARHEE,BAHREE 92,2308-2322,,,,,,,,,
2,2B12,707220250916E+1987 ,17.0,,707220250916E+1,BRAHY,2306.0,2025-09-16,0.0,< 1 sem.,E+19,238.0,E+,19.0,X,13+,X13+,BARHEE,BAHREE 91,2278-2307,,,,,,,,,
2,2B12,707220250904E 1 18 ,1.0,6.0,707220250904E 1,BRAHY,2306.0,2025-09-04,2.0,2 sem.,E 1 ,20.0,E ,1.0,E,1,E1,BARHEE,BAHREE 91,2278-2307,,,,,,,,,
2,2B11,707220250903E 1 18 ,7.0,11.0,707220250903E 1,BRAHY,2306.0,2025-09-03,2.0,2 sem.,E 1 ,109.0,E ,1.0,E,1,E1,BARHEE,BAHREE 91,2278-2307,,,,,,,,,
2,2B11,866120250828E 1 71 ,1.0,5.0,866120250828E 1,BRAHY,2977.0,2025-08-28,3.0,3 sem.,E 1 ,19.0,E ,1.0,E,1,E1,BARHEE,BAHREE 108,2957-2986,,,,,,,,,
2,2B11,707220250827E 1 87 ,1.0,,707220250827E 1,BRAHY,2306.0,2025-08-27,3.0,3 sem.,E 1 ,14.0,E ,1.0,E,1,E1,BARHEE,BAHREE 91,2278-2307,,,,,,,,,
2,2B11,866120250915E 1 71 ,1.0,3.0,866120250915E 1,BRAHY,2977.0,2025-09-15,0.0,< 1 sem.,E 1 ,17.0,E ,1.0,E,1,E1,BARHEE,BAHREE 108,2957-2986,,,,,,,,,
2,2B11,707220250916E 1 87 ,7.0,,707220250916E 1,BRAHY,2306.0,2025-09-16,0.0,< 1 sem.,E 1 ,98.0,E ,1.0,E,1,E1,BARHEE,BAHREE 91,2278-2307,,,,,,,,,
2,2C11,707220250915E+2065 ,6.0,,707220250915E+2,BRAHY,2306.0,2025-09-15,0.0,< 1 sem.,E+20,84.0,E+,20.0,X,13+,X13+,BARHEE,BAHREE 91,2278-2307,,,,,,,,,
2,2C11,825520250722E 1 36 ,,11.0,825520250722E 1,FAR F,257.0,2025-07-22,8.0,1 mois 3 sem.,E 1 ,11.0,E ,1.0,E,1,E1,FARD femelle,FARD 20,253-262,,,,,,,,,
2,2C12,869920250804E 2 21 ,,7.0,869920250804E 2,GNAMY,2306.0,2025-08-04,6.0,1 mois 2 sem.,E 2 ,7.0,E ,2.0,E,2,E2,GHANAMI,GHANAMI 45,2306,,,,,,,,,
2,2C12,869920250804E 3 21 ,3.0,,869920250804E 3,GNAMY,2306.0,2025-08-04,6.0,1 mois 2 sem.,E 3 ,42.0,E ,3.0,E,3,E3,GHANAMI,GHANAMI 45,2306,,,,,,,,,
2,2C12,833720250820E 1 73 ,1.0,3.0,833720250820E 1,DABAS,36.0,2025-08-20,4.0,4 sem.,E 1 ,17.0,E ,1.0,E,1,E1,DABBAS,DABBAS 4,33-47,,,,,,,,,
2,2C12,833720250820E 2 73 ,1.0,6.0,833720250820E 2,DABAS,36.0,2025-08-20,4.0,4 sem.,E 2 ,20.0,E ,2.0,E,2,E2,DABBAS,DABBAS 4,33-47,,,,,,,,,
2,2C12,833720250710E 1 59 ,10.0,3.0,833720250710E 1,DABAS,36.0,2025-07-10,10.0,2 mois 1 sem.,E 1 ,143.0,E ,1.0,E,1,E1,DABBAS,DABBAS 4,33-47,,,,,,,,,
2,2D12,870320250910E 1 85 ,11.0,1.0,870320250910E 1,ISEHS,9308.0,2025-09-10,1.0,1 sem.,E 1 ,155.0,E ,1.0,E,1,E1,SHESHI,SHESHI 03,9308,,,,,,,,,
2,2D12,870320250911EA1 14 ,4.0,9.0,870320250911EA1,ISEHS,9308.0,2025-09-11,1.0,1 sem.,EA1 ,65.0,EA,1.0,E,1,E1,SHESHI,SHESHI 03,9308,,,,,,,,,
2,2D12,853020250730E 1 36 ,1.0,7.0,853020250730E 1,KNES,126.0,2025-07-30,7.0,1 mois 2 sem.,E 1 ,21.0,E ,1.0,E,1,E1,KENESI,KHENEZI 11,115-134,,,,,,,,,
2,2D11,853020250731EA1 36 ,,7.0,853020250731EA1,KNES,126.0,2025-07-31,7.0,1 mois 2 sem.,EA1 ,7.0,EA,1.0,E,1,E1,KENESI,KHENEZI 11,115-134,,,,,,,,,
2,2D11,853420250722E 6 37 ,2.0,4.0,853420250722E 6,KNES,130.0,2025-07-22,8.0,1 mois 3 sem.,E 6 ,32.0,E ,6.0,E,6,E6,KENESI,KHENEZI 11,115-134,,,,,,,,,
2,2D11,853020250730XS1336 ,3.0,6.0,853020250730XS1,KNES,126.0,2025-07-30,7.0,1 mois 2 sem.,XS13,48.0,XS,13.0,X,13+,X13+,KENESI,KHENEZI 11,115-134,,,,,,,,,
2,2D11,869320250724E 4 21 ,,9.0,869320250724E 4,KNES,137.0,2025-07-24,8.0,1 mois 3 sem.,E 4 ,9.0,E ,4.0,E,4,E4,KENESI,KHENEZI 12,135-139,,,,,,,,,
2,2D11,853420250709EA7 16 ,1.0,5.0,853420250709EA7,KNES,130.0,2025-07-09,10.0,2 mois 1 sem.,EA7 ,19.0,EA,7.0,E,7+,E7+,KENESI,KHENEZI 11,115-134,,,,,,,,,
2,2D11,836020250709EA6 16 ,1.0,,836020250709EA6,KNES,110.0,2025-07-09,10.0,2 mois 1 sem.,EA6 ,14.0,EA,6.0,E,6,E6,KENESI,KHENEZI 10,95-114,,,,,,,,,
2,2D11,869320250701EA4 68 ,1.0,,869320250701EA4,KNES,137.0,2025-07-01,11.0,2 mois 2 sem.,EA4 ,14.0,EA,4.0,E,4,E4,KENESI,KHENEZI 12,135-139,,,,,,,,,
2,2D11,869920250902E 1 69 ,1.0,7.0,869920250902E 1,GNAMY,2306.0,2025-09-02,2.0,2 sem.,E 1 ,21.0,E ,1.0,E,1,E1,GHANAMI,GHANAMI 45,2306,,,,,,,,,
2,2D11,869920250902E 1 85 ,2.0,7.0,869920250902E 1,GNAMY,2306.0,2025-09-02,2.0,2 sem.,E 1 ,35.0,E ,1.0,E,1,E1,GHANAMI,GHANAMI 45,2306,,,,,,,,,
2,2D11,869320250709EA5 16 ,,9.0,869320250709EA5,KNES,137.0,2025-07-09,10.0,2 mois 1 sem.,EA5 ,9.0,EA,5.0,E,5,E5,KENESI,KHENEZI 12,135-139,,,,,,,,,
2,2D11,836020250702E 6 37 ,2.0,7.0,836020250702E 6,KNES,110.0,2025-07-02,11.0,2 mois 2 sem.,E 6 ,35.0,E ,6.0,E,6,E6,KENESI,KHENEZI 10,95-114,,,,,,,,,
2,2D11,869320250904E 4 16 ,,5.0,869320250904E 4,KNES,137.0,2025-09-04,2.0,2 sem.,E 4 ,5.0,E ,4.0,E,4,E4,KENESI,KHENEZI 12,135-139,,,,,,,,,
2,2D11,836020250701E 5 37 ,1.0,6.0,836020250701E 5,KNES,110.0,2025-07-01,11.0,2 mois 2 sem.,E 5 ,20.0,E ,5.0,E,5,E5,KENESI,KHENEZI 10,95-114,,,,,,,,,
2,2C51,870220250904E 2 36 ,,11.0,870220250904E 2,FAIZ,9308.0,2025-09-04,2.0,2 sem.,E 2 ,11.0,E ,2.0,E,2,E2,FAYZEH,FAYZEH 01,9308,,,,,,,,,
2,2C51,869820250807E 3 16 ,,3.0,869820250807E 3,AMZLY,2306.0,2025-08-07,6.0,1 mois 1 sem.,E 3 ,3.0,E ,3.0,E,3,E3,ZAMLI,ZAMLI 4,2306,,,,,,,,,
2,2C51,870220250722E 2 73 ,1.0,4.0,870220250722E 2,FAIZ,9308.0,2025-07-22,8.0,1 mois 3 sem.,E 2 ,18.0,E ,2.0,E,2,E2,FAYZEH,FAYZEH 01,9308,,,,,,,,,
2,2C51,869820250807E 3 16 ,1.0,,869820250807E 3,AMZLY,2306.0,2025-08-07,6.0,1 mois 1 sem.,E 3 ,14.0,E ,3.0,E,3,E3,ZAMLI,ZAMLI 4,2306,,,,,,,,,
2,2C51,869920250729E 3 21 ,5.0,9.0,869920250729E 3,GNAMY,2306.0,2025-07-29,7.0,1 mois 2 sem.,E 3 ,79.0,E ,3.0,E,3,E3,GHANAMI,GHANAMI 45,2306,,,,,,,,,
2,2C51,862020250625E 4 84 ,,6.0,862020250625E 4,GNAMY,290.0,2025-06-25,12.0,2 mois 3 sem.,E 4 ,6.0,E ,4.0,E,4,E4,GHANAMI,GHANAMI 44,286-290,,,,,,,,,
2,2C51,862020250709EA4 16 ,,5.0,862020250709EA4,GNAMY,290.0,2025-07-09,10.0,2 mois 1 sem.,EA4 ,5.0,EA,4.0,E,4,E4,GHANAMI,GHANAMI 44,286-290,,,,,,,,,
2,2C51,869920250729E 3 85 ,2.0,,869920250729E 3,GNAMY,2306.0,2025-07-29,7.0,1 mois 2 sem.,E 3 ,28.0,E ,3.0,E,3,E3,GHANAMI,GHANAMI 45,2306,,,,,,,,,
2,2C51,869820250801E 3 34 ,1.0,,869820250801E 3,AMZLY,2306.0,2025-08-01,6.0,1 mois 2 sem.,E 3 ,14.0,E ,3.0,E,3,E3,ZAMLI,ZAMLI 4,2306,,,,,,,,,
2,2C52,869820250820E 4 68 ,,591.0,869820250820E 4,AMZLY,2306.0,2025-08-20,4.0,4 sem.,E 4 ,591.0,E ,4.0,E,4,E4,ZAMLI,ZAMLI 4,2306,,,,,,,,,
2,2C42,833720250730XS1659 ,26.0,1.0,833720250730XS1,DABAS,36.0,2025-07-30,7.0,1 mois 2 sem.,XS16,365.0,XS,16.0,X,13+,X13+,DABBAS,DABBAS 4,33-47,,,,,,,,,
2,2C41,833720250730E 1 59 ,1.0,1.0,833720250730E 1,DABAS,36.0,2025-07-30,7.0,1 mois 2 sem.,E 1 ,15.0,E ,1.0,E,1,E1,DABBAS,DABBAS 4,33-47,,,,,,,,,
2,2C41,833720250729E 1 36 ,,9.0,833720250729E 1,DABAS,36.0,2025-07-29,7.0,1 mois 2 sem.,E 1 ,9.0,E ,1.0,E,1,E1,DABBAS,DABBAS 4,33-47,,,,,,,,,
2,2C41,833120250807E 7 16 ,,4.0,833120250807E 7,GNAMY,278.0,2025-08-07,6.0,1 mois 1 sem.,E 7 ,4.0,E ,7.0,E,7+,E7+,GHANAMI,GHANAMI 42,278-280,,,,,,,,,
2,2C41,869920250812E 2 69 ,9.0,8.0,869920250812E 2,GNAMY,2306.0,2025-08-12,5.0,1 mois ,E 2 ,134.0,E ,2.0,E,2,E2,GHANAMI,GHANAMI 45,2306,,,,,,,,,
2,2C31,862020250623E 3 16 ,1.0,,862020250623E 3,GNAMY,290.0,2025-06-23,12.0,2 mois 3 sem.,E 3 ,14.0,E ,3.0,E,3,E3,GHANAMI,GHANAMI 44,286-290,,,,,,,,,
2,2C31,833120250903E 7 16 ,,2.0,833120250903E 7,GNAMY,278.0,2025-09-03,2.0,2 sem.,E 7 ,2.0,E ,7.0,E,7+,E7+,GHANAMI,GHANAMI 42,278-280,,,,,,,,,
2,2C31,854920250623E 4 16 ,,6.0,854920250623E 4,GNAMY,281.0,2025-06-23,12.0,2 mois 3 sem.,E 4 ,6.0,E ,4.0,E,4,E4,GHANAMI,GHANAMI 43,281-285,,,,,,,,,
2,2C31,862020250820EA4 16 ,,7.0,862020250820EA4,GNAMY,290.0,2025-08-20,4.0,4 sem.,EA4 ,7.0,EA,4.0,E,4,E4,GHANAMI,GHANAMI 44,286-290,,,,,,,,,
2,2C31,862020250820E 3 16 ,1.0,,862020250820E 3,GNAMY,290.0,2025-08-20,4.0,4 sem.,E 3 ,14.0,E ,3.0,E,3,E3,GHANAMI,GHANAMI 44,286-290,,,,,,,,,
2,2C31,869920250807E 2 68 ,,2.0,869920250807E 2,GNAMY,2306.0,2025-08-07,6.0,1 mois 1 sem.,E 2 ,2.0,E ,2.0,E,2,E2,GHANAMI,GHANAMI 45,2306,,,,,,,,,
2,2C31,869920250807E 3 68 ,2.0,,869920250807E 3,GNAMY,2306.0,2025-08-07,6.0,1 mois 1 sem.,E 3 ,28.0,E ,3.0,E,3,E3,GHANAMI,GHANAMI 45,2306,,,,,,,,,
2,2C31,870620250812XS1068 ,7.0,1.0,870620250812XS1,GNAMY,2311.0,2025-08-12,5.0,1 mois ,XS10,99.0,XS,10.0,X,10,X10,GHANAMI,GHANAMI 46,2311,,,,,,,,,
2,2C31,870620250812XS1069 ,1.0,,870620250812XS1,GNAMY,2311.0,2025-08-12,5.0,1 mois ,XS10,14.0,XS,10.0,X,10,X10,GHANAMI,GHANAMI 46,2311,,,,,,,,,
2,2C31,869320250903E 5 68 ,3.0,3.0,869320250903E 5,KNES,137.0,2025-09-03,2.0,2 sem.,E 5 ,45.0,E ,5.0,E,5,E5,KENESI,KHENEZI 12,135-139,,,,,,,,,
2,2C31,869920250708E 2 21 ,10.0,,869920250708E 2,GNAMY,2306.0,2025-07-08,10.0,2 mois 1 sem.,E 2 ,140.0,E ,2.0,E,2,E2,GHANAMI,GHANAMI 45,2306,,,,,,,,,
2,2C31,833120250626E 4 37 ,,2.0,833120250626E 4,GNAMY,278.0,2025-06-26,12.0,2 mois 3 sem.,E 4 ,2.0,E ,4.0,E,4,E4,GHANAMI,GHANAMI 42,278-280,,,,,,,,,
2,2C31,869920250903E 1 69 ,3.0,,869920250903E 1,GNAMY,2306.0,2025-09-03,2.0,2 sem.,E 1 ,42.0,E ,1.0,E,1,E1,GHANAMI,GHANAMI 45,2306,,,,,,,,,
2,2C31,833120250721E 5 85 ,3.0,5.0,833120250721E 5,GNAMY,278.0,2025-07-21,8.0,1 mois 4 sem.,E 5 ,47.0,E ,5.0,E,5,E5,GHANAMI,GHANAMI 42,278-280,,,,,,,,,
2,2C31,833120250721E 5 21 ,3.0,,833120250721E 5,GNAMY,278.0,2025-07-21,8.0,1 mois 4 sem.,E 5 ,42.0,E ,5.0,E,5,E5,GHANAMI,GHANAMI 42,278-280,,,,,,,,,
2,2C21,707220250910E+1954 ,39.0,1.0,707220250910E+1,BRAHY,2306.0,2025-09-10,1.0,1 sem.,E+19,547.0,E+,19.0,X,13+,X13+,BARHEE,BAHREE 91,2278-2307,,,,,,,,,
2,2D52,857220250702E 5 84 ,,4.0,857220250702E 5,AMZLY,32.0,2025-07-02,11.0,2 mois 2 sem.,E 5 ,4.0,E ,5.0,E,5,E5,ZAMLI,ZAMLI 2,30-34,,,,,,,,,
2,2D52,857220250702E 6 84 ,,1.0,857220250702E 6,AMZLY,32.0,2025-07-02,11.0,2 mois 2 sem.,E 6 ,1.0,E ,6.0,E,6,E6,ZAMLI,ZAMLI 2,30-34,,,,,,,,,
2,2D52,857220250702E 6 84 ,1.0,,857220250702E 6,AMZLY,32.0,2025-07-02,11.0,2 mois 2 sem.,E 6 ,14.0,E ,6.0,E,6,E6,ZAMLI,ZAMLI 2,30-34,,,,,,,,,
2,2D52,857120250716E 5 34 ,1.0,,857120250716E 5,AMZLY,31.0,2025-07-16,9.0,2 mois ,E 5 ,14.0,E ,5.0,E,5,E5,ZAMLI,ZAMLI 2,30-34,,,,,,,,,
2,2D52,857220250722E 7 37 ,1.0,,857220250722E 7,AMZLY,32.0,2025-07-22,8.0,1 mois 3 sem.,E 7 ,14.0,E ,7.0,E,7+,E7+,ZAMLI,ZAMLI 2,30-34,,,,,,,,,
2,2D52,867420250820E 5 16 ,1.0,7.0,867420250820E 5,AMZLY,38.0,2025-08-20,4.0,4 sem.,E 5 ,21.0,E ,5.0,E,5,E5,ZAMLI,ZAMLI 3,35-40,,,,,,,,,
2,2D52,857420250820E 5 16 ,,7.0,857420250820E 5,AMZLY,34.0,2025-08-20,4.0,4 sem.,E 5 ,7.0,E ,5.0,E,5,E5,ZAMLI,ZAMLI 2,30-34,,,,,,,,,
2,2D52,869820250821E 3 16 ,1.0,2.0,869820250821E 3,AMZLY,2306.0,2025-08-21,4.0,4 sem.,E 3 ,16.0,E ,3.0,E,3,E3,ZAMLI,ZAMLI 4,2306,,,,,,,,,
2,2D52,857220250821E 7 16 ,2.0,5.0,857220250821E 7,AMZLY,32.0,2025-08-21,4.0,4 sem.,E 7 ,33.0,E ,7.0,E,7+,E7+,ZAMLI,ZAMLI 2,30-34,,,,,,,,,
2,2D52,869820250903EA3 16 ,1.0,4.0,869820250903EA3,AMZLY,2306.0,2025-09-03,2.0,2 sem.,EA3 ,18.0,EA,3.0,E,3,E3,ZAMLI,ZAMLI 4,2306,,,,,,,,,
2,2D52,869820250801EA3 34 ,1.0,1.0,869820250801EA3,AMZLY,2306.0,2025-08-01,6.0,1 mois 2 sem.,EA3 ,15.0,EA,3.0,E,3,E3,ZAMLI,ZAMLI 4,2306,,,,,,,,,
2,2D52,857220250801E 7 34 ,,8.0,857220250801E 7,AMZLY,32.0,2025-08-01,6.0,1 mois 2 sem.,E 7 ,8.0,E ,7.0,E,7+,E7+,ZAMLI,ZAMLI 2,30-34,,,,,,,,,
2,2D52,857220250814E 7 16 ,,11.0,857220250814E 7,AMZLY,32.0,2025-08-14,5.0,1 mois ,E 7 ,11.0,E ,7.0,E,7+,E7+,ZAMLI,ZAMLI 2,30-34,,,,,,,,,
2,2D52,857120250903EA6 16 ,,7.0,857120250903EA6,AMZLY,31.0,2025-09-03,2.0,2 sem.,EA6 ,7.0,EA,6.0,E,6,E6,ZAMLI,ZAMLI 2,30-34,,,,,,,,,
2,2D52,869720250828E 1 36 ,,12.0,869720250828E 1,RAWD,2301.0,2025-08-28,3.0,3 sem.,E 1 ,12.0,E ,1.0,E,1,E1,RAWDAH,RAWDAH 1,2301,,,,,,,,,
2,2D52,869720250723E 1 36 ,,11.0,869720250723E 1,RAWD,2301.0,2025-07-23,8.0,1 mois 3 sem.,E 1 ,11.0,E ,1.0,E,1,E1,RAWDAH,RAWDAH 1,2301,,,,,,,,,
2,2D52,869720250829E 6 36 ,,7.0,869720250829E 6,RAWD,2301.0,2025-08-29,2.0,2 sem.,E 6 ,7.0,E ,6.0,E,6,E6,RAWDAH,RAWDAH 1,2301,,,,,,,,,
